Type,Price/m,Bedrooms,Location,Area,URL
Flat,K6000,2,,Lusaka | makeni,https://sakilahomes.com/post/1050/2-bedrooms--makeni--k6000/
Flat,K4500,2,,Lusaka | lusaka_west,https://sakilahomes.com/post/1051/2-bedrooms--lusaka-west--k4500/
Flat,K9500,2,,Lusaka | phi area,https://sakilahomes.com/post/1053/2-bedrooms--phi--k9500/
bedsitter,K3000,1,,Lusaka | libala-south,https://sakilahomes.com/post/1054/bedsitter-libala-south-k3000/
Flat,K6600,3,,Lusaka | ibex hill,https://sakilahomes.com/post/1056/3-bedrooms-ibex-hill-k6600/
house,K3000,2,,Lusaka | chalala,https://sakilahomes.com/post/1057/2-bedrooms-chalala-k3000/
Flat,K5500,3,,Lusaka | chalala,https://sakilahomes.com/post/1058/3-bedroom--chalala--k5500/
Flat,K2200,1,,Lusaka | foxdale,https://sakilahomes.com/post/1059/1-bedroom--foxdale--k2200/
inside_room,K1600,1,,Lusaka | chalala,https://sakilahomes.com/post/1060/inside-room--chalala--k1600/
Flat,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/1061/2-bedrooms--makeni--k4500/
Flat,K9000,3,,Lusaka | lilayi,https://sakilahomes.com/post/1062/3-bedrooms--lilayi--k9000/
house,K6000,3,,Lusaka | kamwala south,https://sakilahomes.com/post/1063/3-bedrooms--kamwala-south--k6000/
inside_room,K2200,1,,Lusaka | Northmead,https://sakilahomes.com/post/1064/inside-room--northmead-k2200/
boarding_house,K2000,1,,Lusaka | silverest,https://sakilahomes.com/post/1065/boarding-house--silverest--k2000/
Flat,K5000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1066/2-bedrooms--meanwood--k5000/
Flat,K4000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1067/2-bedrooms-meanwood-mutumbi-k4000/
Flat,K7000,2,,Lusaka | foxdale,https://sakilahomes.com/post/1068/2-bedrooms-foxdale-k7000/
Flat,K5500,3,,Lusaka | foxdale,https://sakilahomes.com/post/1069/3-bedrooms-foxdale-k5500/
Flat,K5000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1070/2-bedrooms-meanwood-mutumbi-k5000/
Flat,K7500,2,,Lusaka | chamba valley,https://sakilahomes.com/post/1071/2-bedrooms-chamba-valley-k7500/
Flat,K7000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1072/2-bedrooms-ibex-hill-k7000/
Flat,K6500,2,,Lusaka | makeni,https://sakilahomes.com/post/1091/2-bedrooms-makeni-k6500/
Flat,K5500,2,,Lusaka | salama park,https://sakilahomes.com/post/1092/2-bedrooms-salama-park-k5500/
house,K5000,3,,Lusaka | libala,https://sakilahomes.com/post/1093/3-bedroom--libala-k5000/
boarding_house,K2500,1,,Lusaka | silverest,https://sakilahomes.com/post/1094/boarding-house--silverest--k2500/
Flat,K3850,2,,Lusaka | lilayi,https://sakilahomes.com/post/1095/2-bedroom--lilayi--k3850-/
Flat,K3500,2,,Lusaka | Cheston,https://sakilahomes.com/post/1096/2-bedrooms-chelstone-k3500/
bedsitter,K2200,1,,Lusaka | kamwala south,https://sakilahomes.com/post/1097/bedsitter-kamwala-south-k2200/
Flat,K7000,3,,Lusaka | lilayi,https://sakilahomes.com/post/1098/3-bedrooms-lilayi-k7000/
Flat,K6000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1099/2-bedrooms-meanwood-mutumbi-k6000/
bedsitter,K2700,1,,Lusaka | makeni,https://sakilahomes.com/post/1100/bedsitter-makeni-k2700/
Flat,K6000,3,,Lusaka | lilayi,https://sakilahomes.com/post/1101/3-bedrooms--lilayi--k6000/
Flat,K7000,2,,Lusaka | chalala,https://sakilahomes.com/post/1102/2-bedrooms--chalala--k7000/
Flat,K3500,2,,Lusaka | makeni,https://sakilahomes.com/post/1103/2-bedroom--makeni--k3500/
Flat,K3600,2,,Lusaka | makeni,https://sakilahomes.com/post/1104/2-bedrooms--makeni--k3600/
Flat,K6000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1105/2-bedrooms-ibex-hill-k6000/
Flat,K5000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1106/2-bedrooms-lilayi-k5000/
Flat,K6500,2,,Lusaka | lilayi,https://sakilahomes.com/post/1107/2-bedrooms-lilayi-k6500/
house,K4000,1,,Lusaka | ibex hill,https://sakilahomes.com/post/1108/1-bedroom--ibex--k-4000/
house,K5000,3,,Lusaka | silverest,https://sakilahomes.com/post/1109/3-bedrooms--silverest--k5000/
house,K6500,4,,Lusaka | silverest,https://sakilahomes.com/post/1110/5-bedrooms--silverest--k6500/
Flat,K6500,2,,Lusaka | meanwood,https://sakilahomes.com/post/1111/2-bedrooms-meanwood-ibex-k6500/
Flat,K7000,3,,Lusaka | chalala,https://sakilahomes.com/post/1112/3-bedrooms-chalala-k7000/
Flat,K3000,2,,Lusaka | kamwala south,https://sakilahomes.com/post/1113/2-bedrooms-kamwala-south-k3000/
Flat,K5000,1,,Lusaka | avondale,https://sakilahomes.com/post/1114/1-bedroom--avondale--k5000/
inside_room,K2500,1,,Lusaka | roma,https://sakilahomes.com/post/1115/inside-room--roma--k2500/
boarding_house,K750,4,,Lusaka | emmasdale,https://sakilahomes.com/post/1116/boarding--house--emmasdale-k750/
Flat,K5000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1117/2-bedrooms-lilayi-k5000/
Flat,K6000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1118/2-bedrooms-meanwood-mutumbi-k6000/
Flat,K9000,4,,Lusaka | waterfall,https://sakilahomes.com/post/1119/4-bedrooms-waterfalls-k9000/
house,K7000,3,,Lusaka | chalala,https://sakilahomes.com/post/1120/3-bedrooms--chalala--k7000/
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/1121/2-bedrooms--chalala--k5500/
Cottage,K2300,1,,Lusaka | libala-south,https://sakilahomes.com/post/1122/1-bedroom--libala-south--k2300/
Flat,K55000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1123/2-bedrooms-ibex-hill-k5500/
Flat,K6000,2,,Lusaka | makeni,https://sakilahomes.com/post/1124/2-bedrooms-makeni-k6000/
house,K4500,3,,Lusaka | nyumba_yanga,https://sakilahomes.com/post/1142/3-bedrooms-nyumba-yanga-k4500/
Flat,K3500,2,,Lusaka | lilayi,https://sakilahomes.com/post/1143/2-bedrooms-lilayi-k3500/
Flat,K3000,1,,Lusaka | kabwata,https://sakilahomes.com/post/1144/1-bedroom-kabwata-k3000/
Flat,K7500,3,,Lusaka | phi area,https://sakilahomes.com/post/1145/3-bedrooms--phi--k7500/
Flat,K2500,1,,Lusaka | libala-south,https://sakilahomes.com/post/1146/1-bedroom--libala-south--k2500/
Flat,K3500,1,,Lusaka | chalala,https://sakilahomes.com/post/1147/1-bedroom--chalala--k3500/
Flat,K1900,1,,Lusaka | nyumba_yanga,https://sakilahomes.com/post/1148/1-bedroom--kalingalinga--k1900-/
Flat,K3600,2,,Lusaka | chalala,https://sakilahomes.com/post/1149/2-bedrooms-chalala-k3600/
Flat,K6000,2,,Lusaka | chalala,https://sakilahomes.com/post/1150/2-bedrooms--chalala--k6000/
Flat,K5000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1151/2-bedrooms-meanwood-mutumbi-k5000/
house,K6500,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1152/2-bedrooms-meanwood-mutumbi-k6500/
inside_room,K1800,1,,Lusaka | chalala,https://sakilahomes.com/post/1153/inside-room--chalala--k1800/
house,K5000,3,,Lusaka | waterfall,https://sakilahomes.com/post/1154/3-bedrooms-waterfalls-k5000/
Flat,K3600,1,,Lusaka | lilayi,https://sakilahomes.com/post/1155/1-bedroom-lilayi-k3600/
Flat,K2000,1,,Lusaka | matero,https://sakilahomes.com/post/1156/1-bedroom-matero-k2000/
Flat,K6500,3,,Lusaka | chalala,https://sakilahomes.com/post/1157/3-bedrooms--chalala-k6500/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/1158/2-bedrooms--chalala--k5000/
Flat,K6000,2,,Lusaka | woodlands,https://sakilahomes.com/post/1159/2-bedrooms--woodlands--k6000/
house,K7500,3,,Lusaka | chalala,https://sakilahomes.com/post/1160/3-bedrooms-chalala-k7500/
house,K1000,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/1161/1-bedroom-kaunda-square-k1000/
Flat,K4000,2,,Lusaka | mutendere,https://sakilahomes.com/post/1162/2-bedrooms-mtendere-east-k4000/
house,K2800,2,,Lusaka | chalala,https://sakilahomes.com/post/1163/2-bedrooms-chalala--k2800/
house,K8500,3,,Lusaka | avondale,https://sakilahomes.com/post/1165/3-bedrooms-avondale-k8500/
house,K5500,2,,Lusaka | lilayi,https://sakilahomes.com/post/1166/2-bedrooms-lilayi-k5500/
Flat,K7000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1167/2-bedrooms--lilayi--k7000/
Flat,K4500,1,,Lusaka | woodlands,https://sakilahomes.com/post/1168/1-bedroom-woodlands--k4500/
bedsitter,K3000,1,,Lusaka | foxdale,https://sakilahomes.com/post/1169/1-bedroom--foxdale--k3000/
house,K6000,3,,Lusaka | chalala,https://sakilahomes.com/post/1170/3-bedrooms-chalala-k6000/
Flat,K3800,2,,Lusaka | libala-south,https://sakilahomes.com/post/1171/2-bedrooms-libala-south-k3800/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/1172/2-bedrooms-chalala-k5000/
house,K6500,4,,Lusaka | silverest,https://sakilahomes.com/post/1173/4-bedrooms-silverest-k6500/
Flat,K4500,2,,Lusaka | meanwood,https://sakilahomes.com/post/1174/2-bedrooms-meanwood-kwamwena-k4500/
Flat,K7000,3,,Lusaka | libala-south,https://sakilahomes.com/post/1175/3-bedrooms--libala-south--k7000/
house,K7000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/1176/3-bedrooms--ibex--k7000/
Flat,K5500,1,,Lusaka | woodlands,https://sakilahomes.com/post/1193/1-bedroom--woodlands--k5500/
Flat,K8500,2,,Lusaka | woodlands,https://sakilahomes.com/post/1194/2-bedrooms--woodlands-k8500/
Flat,K5500,2,,Lusaka | lilayi,https://sakilahomes.com/post/1195/2-bedrooms--lilayi--k5500/
house,K5500,2,,Lusaka | lilayi,https://sakilahomes.com/post/1196/2-bedrooms--lilayi--k5500/
Flat,K6500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1197/2-bedrooms-ibex-hill-k6500/
Flat,K5500,2,,Lusaka | silverest,https://sakilahomes.com/post/1198/2-bedrooms-silverest-k5500/
Flat,K5500,2,,Lusaka | foxdale,https://sakilahomes.com/post/1199/2-bedrooms-foxdale-k5500/
Flat,K5800,2,,Lusaka | makeni,https://sakilahomes.com/post/1200/2-bedrooms--makeni--k5800/
Flat,K6000,2,,Lusaka | makeni,https://sakilahomes.com/post/1202/2-bedrooms--makeni--k6000/
Flat,K3500,2,,Lusaka | new kasama,https://sakilahomes.com/post/1203/2-bedrooms--new-kasama-k3500/
Flat,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/1204/2-bedrooms--chalala--k4500/
Flat,K3500,2,,Lusaka | obama,https://sakilahomes.com/post/1205/2-bedrooms--obama--k3500/
house,K2400,1,,Lusaka | kabwata,https://sakilahomes.com/post/1206/1-bedroom-kabwata-k2400/
Flat,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/1207/2-bedrooms-chalala-k4500/
house,K6500,2,,Lusaka | chalala,https://sakilahomes.com/post/1208/2-bedrooms-chalala-k6500/
Flat,K8000,3,,Lusaka | foxdale,https://sakilahomes.com/post/1209/3-bedrooms-foxdale-k8000/
Flat,K6500,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1210/2-bedrooms-meanwood-mutumbi-k6500/
Flat,K6500,2,,Lusaka | foxdale,https://sakilahomes.com/post/1211/2-bedrooms-foxdale-k6500/
house,K6000,2,,Lusaka | new kasama,https://sakilahomes.com/post/1212/2-bedroom--new-kasama--k6000/
inside_room,K2500,1,,Lusaka | avondale,https://sakilahomes.com/post/1213/insideroom--avondale--k2500/
inside_room,K3000,1,,Lusaka | avondale,https://sakilahomes.com/post/1214/inside-room--avondale--k3000/
Flat,K4000,1,,Lusaka | chamba valley,https://sakilahomes.com/post/1215/1-bedroom-chamba-valley-k4000/
Flat,K5000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1216/2-bedrooms-meanwood-mutumbi-k5000/
Flat,K5000,1,,Lusaka | meanwood,https://sakilahomes.com/post/1217/1-bedroom-meanwood-ibex-k5000/
Flat,K6000,2,,Lusaka | woodlands,https://sakilahomes.com/post/1218/2-bedroom-woodlands--k6000/
Flat,K4500,2,,Lusaka | avondale,https://sakilahomes.com/post/1219/2bedroom--avondale--k4500/
house,K4500,1,,Lusaka | libala-south,https://sakilahomes.com/post/1220/3-bedrooms--libala-south--k4500/
Flat,K5500,3,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1221/3-bedrooms-meanwood-mutumbi-k5500/
Flat,K6000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1222/2-bedrooms-meanwood-mutumbi-k6000/
Flat,K7000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1223/2-bedrooms-lilayi-k7000/
boarding_house,K1500,1,,Lusaka | roma,https://sakilahomes.com/post/1224/boarding-house--roma--k1500/
Flat,K6000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1225/2-bedrooms--lilayi--k6000/
Flat,K4000,1,,Lusaka | lilayi,https://sakilahomes.com/post/1226/1-bedroom--lilayi--k4000/
bedsitter,K4000,1,,Lusaka | woodlands,https://sakilahomes.com/post/1227/bedsitter-woodlands-k4000/
Flat,K6000,2,,Lusaka | chamba valley,https://sakilahomes.com/post/1246/2-bedrooms--chamba-valley--k6000/
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/1248/2-bedrooms--chalala--k5500/
house,K7500,3,,Lusaka | salama park,https://sakilahomes.com/post/1249/3-bedrooms--salama-park--k7500/
Flat,K5000,2,,Lusaka | silverest,https://sakilahomes.com/post/1250/2-bedrooms-silverest-k5000/
Flat,K7500,3,,Lusaka | chamba valley,https://sakilahomes.com/post/1251/3-bedrooms-chamba-valley-k7500/
Flat,K3500,1,,Lusaka | chamba valley,https://sakilahomes.com/post/1252/1-bedroom-chamba-valley-k3500/
Flat,K8000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/1253/3-bedrooms-ibex-hill-k8000/
house,K4000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1254/2-bedrooms-meanwood-mutumbi-k4000/
Flat,K7500,3,,Lusaka | phi area,https://sakilahomes.com/post/1255/3-bedrooms-phi-k7500/
Flat,K7500,2,,Lusaka | roma,https://sakilahomes.com/post/1256/2-bedrooms--roma--k7500/
Flat,K5500,2,,Lusaka | new kasama,https://sakilahomes.com/post/1257/2-bedroom--new-kasama-k5500/
Flat,K6500,3,,Lusaka | salama park,https://sakilahomes.com/post/1258/3-bedroom--salama-park--k6500/
Flat,K7000,3,,Lusaka | salama park,https://sakilahomes.com/post/1259/3-bedrooms--salama-park--k7000/
Flat,K8500,2,,Lusaka | salama park,https://sakilahomes.com/post/1260/2-bedrooms--salama-park--k8500/
house,K8500,3,,Lusaka | makeni,https://sakilahomes.com/post/1261/3-bedrooms--makeni--k8500/
house,K5000,2,,Lusaka | kabwata,https://sakilahomes.com/post/1262/2-bedrooms-kabwata-k5000/
Flat,K3500,1,,Lusaka | chalala,https://sakilahomes.com/post/1263/1-bedroom-chalala-k3500/
Flat,K3500,1,,Lusaka | chamba valley,https://sakilahomes.com/post/1264/1-bedroom-chamba-valley-k3500/
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/1265/2-bedroom--chalala--k5500/
house,K8000,4,,Lusaka | libala,https://sakilahomes.com/post/1266/4-bedrooms--libala-south--k8000/
Flat,K7000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1267/2-bedrooms--lilayi--k7000/
Flat,K8000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1268/2-bedrooms-ibex-hill-k8000/
Flat,K8000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1269/2-bedrooms-ibex-hill-k8000/
Flat,K7500,2,,Lusaka | foxdale,https://sakilahomes.com/post/1270/2-bedrooms-foxdale-k7500/
Flat,K7000,2,,Lusaka | makeni,https://sakilahomes.com/post/1271/2-bedrooms--makeni--k7000/
inside_room,K1300,1,,Lusaka | chalala,https://sakilahomes.com/post/1272/inside-room--chalala--k1300/
bedsitter,K4000,1,,Lusaka | kabulonga,https://sakilahomes.com/post/1273/bedsitter--kabulonga--k4000/
Flat,K8000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1274/2-bedrooms-lilayi-estate-k8000/
Flat,K7000,2,,Lusaka | chamba valley,https://sakilahomes.com/post/1275/3-bedrooms-chamba-valley-k7000/
house,K6000,3,,Lusaka | chalala,https://sakilahomes.com/post/1276/3-bedrooms-chalala-k6000/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/1277/2-bedrooms-chalala-k5000/
bedsitter,K3500,1,,Lusaka | chalala,https://sakilahomes.com/post/1278/bedsitter-chalala-k3500/
boarding_house,K1000,1,,Lusaka | chilenje,https://sakilahomes.com/post/1279/boarding-house--chilenje-k1000/
boarding_house,K700,1,,Lusaka | kamwala south,https://sakilahomes.com/post/1280/boarding-house--kamwala-south--k700/
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/1298/2-bedroom--chalala--k5500/
Flat,K4200,2,,Lusaka | chalala,https://sakilahomes.com/post/1299/2-bedroom--chalala--k4200/
Flat,K3300,1,,Lusaka | lilayi,https://sakilahomes.com/post/1300/1-bedroom--lilayi--k3300/
boarding_house,K850,1,,Lusaka | munali,https://sakilahomes.com/post/1301/boarding-house--munali--k850/
inside_room,K3000,1,,Lusaka | rhodes_park,https://sakilahomes.com/post/1302/inside-room--rhodes-park-k3000/
Flat,K5000,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1303/2-bedrooms-meanwood-mutumbi--k5000/
Flat,K8000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1304/2-bedrooms-ibex-hill-k8000/
Flat,K3000,1,,Lusaka | lilayi,https://sakilahomes.com/post/1305/bedsitter-lilayi-k3000/
bedsitter,K2500,1,,Lusaka | libala,https://sakilahomes.com/post/1306/bedsitter-libala-k2500/
Flat,K4500,2,,Lusaka | phi area,https://sakilahomes.com/post/1307/2-bedrooms-phi-k4500/
house,K6500,2,,Lusaka | chalala,https://sakilahomes.com/post/1308/2-bedrooms-chalala-k6500/
Flat,K5500,2,,Lusaka | meanwood,https://sakilahomes.com/post/1309/2-bedrooms-meanwood-kwamwena-k5500/
house,K9000,4,,Lusaka | chamba valley,https://sakilahomes.com/post/1310/4-bedrooms--chamba-valley-k9000/
Flat,K7000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1312/2-bedrooms-ibex-hill-k7000/
Flat,K4500,2,,Lusaka | makeni,https://sakilahomes.com/post/1313/2-bedroom--makeni--4500/
Flat,K8500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1314/2-bedroom--ibex--k8500/
Flat,K6000,3,,Lusaka | lilayi,https://sakilahomes.com/post/1315/3-bedroom--lilayi--k6000/
Flat,K4000,2,,Lusaka | libala,https://sakilahomes.com/post/1316/2-bedroom--libala--k4000/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/1317/2-bedrooms--chalala--k5000/
Flat,K5500,2,,Lusaka | lilayi,https://sakilahomes.com/post/1318/2-bedroom--lilayi--k5500/
Flat,K4500,2,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/1319/2-bedrooms-meanwood-ndeke-k4500/
house,K6000,4,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/1320/4-bedrooms-meanwood-ndeke-k6000/
Flat,K3200,2,,Lusaka | obama,https://sakilahomes.com/post/1321/2-bedrooms-obama-k3200/
Flat,K5000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1322/2-bedrooms-lilayi-k5000/
house,K8000,3,,Lusaka | makeni,https://sakilahomes.com/post/1323/3-bedrooms-makeni-k8000/
bedsitter,K3200,1,,Lusaka | woodlands,https://sakilahomes.com/post/1324/bedsitter-woodlands-k3200/
Flat,K3500,3,,Lusaka | lilayi,https://sakilahomes.com/post/1325/3-bedrooms--lilayi--k3500/
Flat,K7000,3,,Lusaka | chalala,https://sakilahomes.com/post/1326/3-bedroom--chalala--k7000/
Flat,K9000,3,,Lusaka | chalala,https://sakilahomes.com/post/1327/3-bedroom--chalala--k9000/
Flat,K5500,2,,Lusaka | foxdale,https://sakilahomes.com/post/1328/2-bedrooms-foxdale-k5500/
Flat,K6000,3,,Lusaka | lilayi,https://sakilahomes.com/post/1329/3-bedroom--lilayi--k6000/
Flat,K4400,2,,Lusaka | chalala,https://sakilahomes.com/post/1330/2-bedroom--chalala--k4400/
house,K8500,2,,Lusaka | chalala,https://sakilahomes.com/post/1332/2-bedroom--chalala--k8500/
house,K5000,3,,Lusaka | Cheston,https://sakilahomes.com/post/1333/3-bedrooms-chelstone-k5000/
Flat,K6000,2,,Lusaka | libala-south,https://sakilahomes.com/post/1351/2-bedroom--libala-south--k6000/
inside_room,K2200,2,,Lusaka | kaunda_square,https://sakilahomes.com/post/1352/inside-rooms--kaunda-square--k2200/
Flat,K5500,2,,Lusaka | chamba valley,https://sakilahomes.com/post/1353/2-bedroom--chamba-valley-k5500/
bedsitter,K2000,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/1354/bedsitter-kaunda-square--k2000/
Flat,K6500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/1355/2-bedrooms-ibex-hill-k6500/
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/1356/2-bedrooms-chalala-k5500/
Flat,K3000,1,,Lusaka | kamwala south,https://sakilahomes.com/post/1358/1-bedroom--kamwala-south--k3000/
Flat,K800,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/1359/boarding-house--kaunda-square--k800/
Flat,K7000,2,,Lusaka | kabulonga,https://sakilahomes.com/post/1360/2-bedrooms-kabulonga-k7000/
boarding_house,K920,1,,Lusaka | kabwata,https://sakilahomes.com/post/1361/boarding-house--kabwata--k920/
Flat,K8000,3,,Lusaka | waterfall,https://sakilahomes.com/post/1362/3-bedrooms-waterfalls-k8000/
Flat,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/1363/2-bedrooms-chalala-k4500/
Flat,K7500,3,,Lusaka | chalala,https://sakilahomes.com/post/1364/3-bedroom--chalala--k-7500/
Flat,K6000,2,,Lusaka | chalala,https://sakilahomes.com/post/1366/2-bedroom--chalala--k6000/
Flat,K6000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1367/2-bedroom--lilayi--k6000/
Flat,K5000,3,,Lusaka | new kasama,https://sakilahomes.com/post/1368/3-bedrooms-new-kasama-k5000/
Flat,K2900,1,,Lusaka | chalala,https://sakilahomes.com/post/1369/1-bedroom-chalala-k2900/
Flat,K6000,3,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/1370/3-bedrooms-meanwood-mutumbi-k6000/
inside_room,K1300,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/1371/inside-room-kaunda-square-k1300/
boarding_house,K800,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/1372/boarding-house-kaunda-square-k800/
Flat,K7000,2,,Lusaka | new kasama,https://sakilahomes.com/post/1373/2-bedroom-new-kasama--k7000/
bedsitter,K3600,1,,Lusaka | avondale,https://sakilahomes.com/post/1374/bedsitter-avondale---k3600/
boarding_house,K1050,1,,Lusaka | kamwala south,https://sakilahomes.com/post/1375/boarding-house--kamwala-south--k1050/
Flat,K8000,2,,Lusaka | lilayi,https://sakilahomes.com/post/1376/2-bedroom--lilayi--k8000/
Flat,K8000,3,,Lusaka | waterfall,https://sakilahomes.com/post/1377/3-bedroom--waterfalls--k8000/
